pitcher_id,pitcher_name,year,pitches,games,tj_stuff_plus,pitches_per_game,position,pitch_type,mean,std,median,min,max,percentile_1,percentile_99,pitch_grade
601713,Nick Pivetta,2024,80,11,102.60957480024356,,SP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,47.910791842938465
664076,Garrett Cleavinger,2024,223,55,102.58777421264877,,RP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,47.865865217525005
621199,Matt Bowman,2024,189,25,96.58849006038194,,RP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,53.90851364522833
641149,Wes Parsons,2024,32,4,104.2825025560368,,RP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,59.13049185238326
621016,Jose Cuas,2024,74,13,104.42394549304923,,RP,ST,106.17151999516818,5.65106351368421,106.06938298103505,90.34027110632152,124.97805676957722,91.00926285691082,124.91564393901608,46.907529887273164
572955,Pierce Johnson,2024,640,58,110.25842432940026,,RP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,70.95158407425092
669432,Trevor Rogers,2024,699,25,98.22543423409552,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,51.102820383963305
519008,T.J. McFarland,2024,1,1,91.51523084786568,,RP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,35.83609484483472
656557,Tanner Houck,2024,40,8,98.29926650847898,,SP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,48.46393243148278
607200,Erick Fedde,2024,8,6,82.57774960662658,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,26.524338854899266
661527,Seth Martinez,2024,119,36,99.45061513647066,,RP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,54.02731456743041
688107,Robert Gasser,2024,54,5,93.43325586555942,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,46.17505509345129
681676,Ryan Fernandez,2024,120,36,99.89303744641015,,RP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,51.430585550858495
688107,Robert Gasser,2024,124,5,107.77367154209324,,SP,ST,106.17151999516818,5.65106351368421,106.06938298103505,90.34027110632152,124.97805676957722,91.00926285691082,124.91564393901608,52.835132790571905
640462,A.J. Puk,2024,16,8,98.80604657463795,,RP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,53.186194838923065
665152,Dean Kremer,2024,486,24,105.34472183860197,,SP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,61.57837788602421
669459,Kyle Nelson,2024,28,10,92.64242072461025,,RP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,37.93425166548407
642701,Dennis Santana,2024,210,55,99.28577176789027,,RP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,50.30021820847907
